College Name,District,Type,Branch,Category,Min Percentage (%),Approx Annual Fees,Hostel Facility,Hostel Fee
"Government Polytechnic, Nashik",Nashik,Government,Information Technology,SC,69.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Information Technology,ST,61.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Information Technology,EWS,77.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Information Technology,NT-A,72.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Information Technology,NT-B,72.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Information Technology,NT-C,72.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Information Technology,NT-D,72.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Information Technology,VJ/DT,72.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Information Technology,TFWS,84.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Artificial Intelligence & Data Science,OPEN,79.0,"₹7,750 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Artificial Intelligence & Data Science,OBC,75.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Artificial Intelligence & Data Science,SC,69.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Artificial Intelligence & Data Science,ST,61.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Artificial Intelligence & Data Science,EWS,77.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Artificial Intelligence & Data Science,NT-A,72.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Artificial Intelligence & Data Science,NT-B,72.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Artificial Intelligence & Data Science,NT-C,72.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Artificial Intelligence & Data Science,NT-D,72.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Artificial Intelligence & Data Science,VJ/DT,72.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Artificial Intelligence & Data Science,TFWS,84.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electronics & Telecommunication,OPEN,75.0,"₹7,750 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electronics & Telecommunication,OBC,71.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electronics & Telecommunication,SC,65.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electronics & Telecommunication,ST,57.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electronics & Telecommunication,EWS,73.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electronics & Telecommunication,NT-A,68.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electronics & Telecommunication,NT-B,68.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electronics & Telecommunication,NT-C,68.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electronics & Telecommunication,NT-D,68.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electronics & Telecommunication,VJ/DT,68.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electronics & Telecommunication,TFWS,80.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electrical Engineering,OPEN,75.0,"₹7,750 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electrical Engineering,OBC,71.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electrical Engineering,SC,65.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electrical Engineering,ST,57.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electrical Engineering,EWS,73.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electrical Engineering,NT-A,68.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electrical Engineering,NT-B,68.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electrical Engineering,NT-C,68.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electrical Engineering,NT-D,68.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electrical Engineering,VJ/DT,68.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Electrical Engineering,TFWS,80.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Mechanical Engineering,OPEN,73.0,"₹7,750 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Mechanical Engineering,OBC,69.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Mechanical Engineering,SC,63.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Mechanical Engineering,ST,55.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Mechanical Engineering,EWS,71.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Mechanical Engineering,NT-A,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Mechanical Engineering,NT-B,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Mechanical Engineering,NT-C,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Mechanical Engineering,NT-D,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Mechanical Engineering,VJ/DT,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Mechanical Engineering,TFWS,78.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Civil Engineering,OPEN,73.0,"₹7,750 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Civil Engineering,OBC,69.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Civil Engineering,SC,63.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Civil Engineering,ST,55.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Civil Engineering,EWS,71.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Civil Engineering,NT-A,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Civil Engineering,NT-B,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Civil Engineering,NT-C,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Civil Engineering,NT-D,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Civil Engineering,VJ/DT,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Civil Engineering,TFWS,78.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Chemical Engineering,OPEN,73.0,"₹7,750 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Chemical Engineering,OBC,69.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Chemical Engineering,SC,63.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Chemical Engineering,ST,55.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Chemical Engineering,EWS,71.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Chemical Engineering,NT-A,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Chemical Engineering,NT-B,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Chemical Engineering,NT-C,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Chemical Engineering,NT-D,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Chemical Engineering,VJ/DT,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Chemical Engineering,TFWS,78.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Automobile Engineering,OPEN,73.0,"₹7,750 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Automobile Engineering,OBC,69.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Automobile Engineering,SC,63.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Automobile Engineering,ST,55.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Automobile Engineering,EWS,71.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Automobile Engineering,NT-A,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Automobile Engineering,NT-B,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Automobile Engineering,NT-C,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Automobile Engineering,NT-D,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Automobile Engineering,VJ/DT,66.0,"₹3,875 / year",Yes (Boys & Girls),"₹4,500 / year"
"Government Polytechnic, Nashik",Nashik,Government,Automobile Engineering,TFWS,78.0,"₹1,000 - ₹2,000 / year",Yes (Boys & Girls),"₹4,500 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Computer Engineering,OPEN,75.0,"₹55,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Computer Engineering,OBC,71.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Computer Engineering,SC,65.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Computer Engineering,ST,57.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Computer Engineering,EWS,73.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Computer Engineering,NT-A,68.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Computer Engineering,NT-B,68.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Computer Engineering,NT-C,68.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Computer Engineering,NT-D,68.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Computer Engineering,VJ/DT,68.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Computer Engineering,TFWS,80.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Information Technology,OPEN,73.0,"₹55,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Information Technology,OBC,69.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Information Technology,SC,63.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Information Technology,ST,55.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Information Technology,EWS,71.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Information Technology,NT-A,66.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Information Technology,NT-B,66.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Information Technology,NT-C,66.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Information Technology,NT-D,66.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Information Technology,VJ/DT,66.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Information Technology,TFWS,78.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Artificial Intelligence & Data Science,OPEN,73.0,"₹55,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Artificial Intelligence & Data Science,OBC,69.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Artificial Intelligence & Data Science,SC,63.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Artificial Intelligence & Data Science,ST,55.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Artificial Intelligence & Data Science,EWS,71.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Artificial Intelligence & Data Science,NT-A,66.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Artificial Intelligence & Data Science,NT-B,66.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Artificial Intelligence & Data Science,NT-C,66.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Artificial Intelligence & Data Science,NT-D,66.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Artificial Intelligence & Data Science,VJ/DT,66.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Artificial Intelligence & Data Science,TFWS,78.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electronics & Telecommunication,OPEN,69.0,"₹55,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electronics & Telecommunication,OBC,65.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electronics & Telecommunication,SC,59.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electronics & Telecommunication,ST,51.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electronics & Telecommunication,EWS,67.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electronics & Telecommunication,NT-A,62.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electronics & Telecommunication,NT-B,62.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electronics & Telecommunication,NT-C,62.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electronics & Telecommunication,NT-D,62.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electronics & Telecommunication,VJ/DT,62.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electronics & Telecommunication,TFWS,74.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electrical Engineering,OPEN,69.0,"₹55,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electrical Engineering,OBC,65.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electrical Engineering,SC,59.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electrical Engineering,ST,51.0,"₹1,000 - ₹2,000 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electrical Engineering,EWS,67.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
"KK Wagh Polytechnic, Nashik",Nashik,Private (Un-Aided),Electrical Engineering,NT-A,62.0,"₹27,500 / year",Yes (In-Campus),"₹40,000 / year"
